nome;source
"Notebook Lenovo IdeaPad 3i Intel Core I3 - 1115G4, 8GB RAM, 256GB SSD, Windows 11 Home, Tela 15,6"" - 82MD0010BR";https://lista.mercadolivre.com.br/notebooks
"Notebook Vaio Fe16 Amd Ryzen 5-5625u Windows 11 Home 8gb RAM 256gb Ssd Wi-Fi 6 Tela 16"" Ips Wuxga Antirreflexo - Cinza Grafite - Vjfe69f11x-b0421h - Permite upgrade de memória RAM e SSD";https://lista.mercadolivre.com.br/notebooks
"Notebook ASUS Vivobook 15 M1502YA AMD Ryzen 7 5825U 16GB Ram 512GB SSD Linux KeepOS 15,6"" FHD Cool Silver - NJ612";https://lista.mercadolivre.com.br/notebooks
Notebook Dell Latitude 3400 I5 8a Geração 16gb Ram 240gb Ssd;https://lista.mercadolivre.com.br/notebooks
Notebook Dell, Lat 3490, Tela 14'', I5 7a Ger, 8gb, Ssd256gb - Bom (Recondicionado);https://lista.mercadolivre.com.br/notebooks
Notebook Asus Vivobook 16 X1605va Intel Core I7 1355u 8gb Ram 512gb Ssd Linux Keepos Tela 16 Ips Fhd Silver - Mb742;https://lista.mercadolivre.com.br/notebooks
Notebook Samsung Galaxy Book4 Intel® Core™ i5-1335U, Windows 11 Home, 8GB, 256GB SSD, Iris Xe, 15.6'' Full HD LED, 1.55kg;https://lista.mercadolivre.com.br/notebooks
Notebook Multi Ultra Celeron N4020c 4gb 128gb W11 15,6'' Cinza - Ub261;https://lista.mercadolivre.com.br/notebooks
Notebook VAIO FE16 AMD Ryzen 5-5625U Linux 8GB RAM 256GB SSD Wi-Fi 6 Tela 16'' IPS WUXGA Antirreflexo - Cinza Grafite - Vjfe69f11x-b0411h - Permite upgrade de memória RAM e SSD;https://lista.mercadolivre.com.br/notebooks
Notebook Asus Celeron N4020 15.6 128gb W11h X515ma-br933ws;https://lista.mercadolivre.com.br/notebooks
Notebook Lenovo Thinkpad T480 I5-8º 8gb 240gb Ssd Vitrine Cor Black - Excelente (Recondicionado);https://lista.mercadolivre.com.br/notebooks
Notebook Lenovo E14 Thinkpad Core Ultra 7 155u 32gb 1tb Ssd Preto (Recondicionado);https://lista.mercadolivre.com.br/notebooks
Notebook Lenovo V14 G4 Amd Ryzen 5 7520u 8gb 256gb Dos 14;https://lista.mercadolivre.com.br/notebooks
Apple Macbook Air (13 polegadas, 2020, Chip M1, 256 GB de SSD) - Cinza-espacial;https://lista.mercadolivre.com.br/notebooks
Notebook Gamer Acer Nitro V15 15.6 Fhd 144hz I5-13420h Ssd 512gb 8gb Ddr5 Rtx 2050 4gb Linux Gutta Anv15-51-50kd;https://lista.mercadolivre.com.br/notebooks
Notebook Positivo Vision R15 Lumina Bar, AMD Ryzen 5 8GB 256GB, Tela 15 polegadas Full HD Antirreflexo, Linux - Preto;https://lista.mercadolivre.com.br/notebooks
Notebook Acer Vero AV15-53P-56HM Intel® Core™ i5 – 1335U 15.6” Full HD Intel® Iris® Xe 512 GB SSD 8 GB RAM Windows 11 Home;https://lista.mercadolivre.com.br/notebooks
Notebook Acer Ryzen 7 Octa-cor 12gb Nvme 512gb 15.6' Full Hd;https://lista.mercadolivre.com.br/notebooks
"Notebook Latitude 5400 14"" preto 256GB SSD - Intel Core i5 - Excelente (Recondicionado)";https://lista.mercadolivre.com.br/notebooks
Notebook Lenovo V14 G4 Intel Core I5 8gb 256gb W11 Pro 14;https://lista.mercadolivre.com.br/notebooks
Notebook Lenovo Thinkbook 14 Intel Core i7 32gb 1tb W11pro;https://lista.mercadolivre.com.br/notebooks
Chromebook Lenovo 100e Intel Celeron N4500 4gb 32gb;https://lista.mercadolivre.com.br/notebooks
Notebook Samsung Galaxy Book4 I3- 1335u 512gb Np754xgj-kg3br;https://lista.mercadolivre.com.br/notebooks
Apple Macbook Air 13.6 256gb SSD/16GB RAM M3 Chip Amv Color Silver;https://lista.mercadolivre.com.br/notebooks
Notebook Compaq Presario 452 14.1 Hd I5-6287u 1tb 8gb Linux;https://lista.mercadolivre.com.br/notebooks
Notebook Gamer 15  I5 16gb Placa Vídeo Jogos Trabalho Estudo;https://lista.mercadolivre.com.br/notebooks
Notebook Asus Tuf Gaming F16 Fx608jhr Nvidia Rtx 5050 Intel Core I7 14650hx 16gb Ram 512gb Ssd Windows 11 Home Tela 16 165hz Nível Ips Cinza - Rv016w;https://lista.mercadolivre.com.br/notebooks
Notebook Asus Vivobook 15 X1504va Intel Core I5 1334u 4gb Ram 256gb Ssd Linux Keepos Tela 15,6 Led Fhd Silver - Nj1726;https://lista.mercadolivre.com.br/notebooks
Notebook Asus Vivobook Go E1504ga Intel Core I3 N305 8gb Ram 512gb Ssd Linux Keepos Tela 15,6 Fhd Silver - Nj438;https://lista.mercadolivre.com.br/notebooks
Notebook Gamer 15  I5 16gb Placa Vídeo Jogos Trabalho Estudo;https://lista.mercadolivre.com.br/notebooks
Acer Aspire 5 15.6 Fhd I7-12650h Ssd 256gb 8gb Linux Gutta Cor Gamut;https://lista.mercadolivre.com.br/notebooks
Notebook Multi Ultra Celeron N4020c 4gb 128gb W11 14'' Cinza;https://lista.mercadolivre.com.br/notebooks
Notebook Dell Latitude 3440 Intel Core I5 12th 8gb 256 Gb Cor Cinza;https://lista.mercadolivre.com.br/notebooks
Notebook Acer Core I5 12th Gen 32gb Nvme 1tb, 15.6' Full Hd;https://lista.mercadolivre.com.br/notebooks
Notebook Asus Vivobook Go 15 E1504fa Amd Ryzen 5 7520u 4gb Ram 256gb Ssd Linux Keepos Tela 15,6 Fhd Black - Nj1287;https://lista.mercadolivre.com.br/notebooks
Notebook Hp Core I5 11th 16gb Ram 256gb Ssd Hdmi Wifi Win11 Prateado (Recondicionado);https://lista.mercadolivre.com.br/notebooks
Notebook Ideapad 1 R3 8gb 256gb W11 15.6 82x5000abr AMD Ryzen 3;https://lista.mercadolivre.com.br/notebooks
Notebook Lenovo Thinkpad T14 I5 16gb 256gb Ssd W11 Pro 14 - Excelente (Recondicionado);https://lista.mercadolivre.com.br/notebooks
"Notebook ASUS Vivobook 15 X1504VA Intel Core i5 1334U 8Gb Ram 512Gb SSD Windows 11 Home Intel Iris Xe Tela 15,6"" LED FHD Blue - NJ1743W";https://lista.mercadolivre.com.br/notebooks
Notebook Asus Vivobook 15 Core I5 8gb 256ssd W11 15,6 Prata Cor Prata metálico;https://lista.mercadolivre.com.br/notebooks
"Notebook ASUS Vivobook 15 X1504ZA Intel Core i5 1235U 8GB Ram 512GB SSD Windows 11 Tela 15,6"" FHD Blue - NJ987W";https://lista.mercadolivre.com.br/notebooks
Notebook Core I5 Dell Latitude 16gb Ram 256gb Ssd M2;https://lista.mercadolivre.com.br/notebooks
Notebook Asus Tuf Gaming F16 Fx607vu Rtx4050 Intel Core 5 210h 8gb Ram 512gb Ssd Linux Keepos Tela Nível Ips 16 Led 144hz Gray - Rl054;https://lista.mercadolivre.com.br/notebooks
Notebook VAIO FE15 Intel Core i5 12th 16GB 512GB SSD Tela 15,6'' Full HD Antirreflexo Linux Cinza Grafite VJFE54F11X B2611H;https://lista.mercadolivre.com.br/notebooks
"Notebook VivoBook X543UA 15.6"" cinza-escuro 8GB de Ram - 256GB SSD - Intel Core i5";https://lista.mercadolivre.com.br/notebooks
Notebook Lenovo LOQ-e 15iax9e Intel Core i7-12650hx 16gb 512gb Ssd RTX 4050 Windows 11 Pro 15.6 - 83me000bbr Luna Grey;https://lista.mercadolivre.com.br/notebooks
Notebook Lenovo V14 G4 Iru Intel Core I5 8gb 256gb W11 14;https://lista.mercadolivre.com.br/notebooks
Notebook Lenovo V14 G4 Intel Core i5 16GB RAM 512GB SSD Windows 11 Pro;https://lista.mercadolivre.com.br/notebooks
Notebook ASUS Vivobook 15 Core I5 1235U 3.3 GHz 8GB Ram 256GB SSD W11 Home Tela 15,6” NanoEdge Full HD Cool Silver X1504ZA-NJ985W;https://lista.mercadolivre.com.br/notebooks
"Notebook Ideapad 1i Intel Core i7 1255U 16GB RAM 512GB SSD Windows 11 Home Tela 14"" HD 83AF000FBR";https://lista.mercadolivre.com.br/notebooks
Notebook Lenovo Loq 15irx9 Intel Core i7-13650hx 16gb 512gb Ssd Rtx 4050 Windows 11 15.6 - 83kh0003br Luna Grey;https://lista.mercadolivre.com.br/notebooks
Notebook Dell Inspiron I15-i120k-u25m 15.6  Full Hd 12ª Gera Preto;https://lista.mercadolivre.com.br/notebooks
"Notebook Vaio Fe16 Amd Ryzen 5-5625u Windows 11 Home 8gb RAM 256gb Ssd Wi-Fi 6 Tela 16"" Ips Wuxga Antirreflexo - Cinza Grafite - Vjfe69f11x-b0421h - Permite upgrade de memória RAM e SSD";https://lista.mercadolivre.com.br/notebooks
Notebook Samsung Galaxy Book4 Intel® Core™ i5-1335U, Windows 11 Home, 8GB, 256GB SSD, Iris Xe, 15.6'' Full HD LED, 1.55kg;https://lista.mercadolivre.com.br/notebooks
Notebook Lenovo Loq 15irx9 Intel Core i7-13650hx 16gb 512gb Ssd Rtx 4050 Windows 11 15.6 - 83kh0003br Luna Grey;https://lista.mercadolivre.com.br/notebooks
Notebook Positivo Vision I15 Lumina Bar, Core I3, 11th, 8gb 512gb Ssd, Tela 15 Polegadas, Full Hd Antirreflexo, Windows 11 - Cinza;https://lista.mercadolivre.com.br/notebooks
Notebook Lenovo LOQ-e 15iax9e Intel Core i7-12650HX 16gb 512gb SSD RTX 4050 Windows 11 15.6 - 83me0002br Luna Grey;https://lista.mercadolivre.com.br/notebooks
Notebook Lenovo ThinkBook 14 G6 Intel Core i7-13700H 16GB 512GB SSD Windows 11 - 21NQ000HBR Arctic Grey;https://lista.mercadolivre.com.br/notebooks
Notebook Gamer Acer Nitro V15 15.6 Fhd 144hz I5-13420h Ssd 512gb 8gb Ddr5 Rtx 2050 4gb Linux Gutta Anv15-51-50kd;https://lista.mercadolivre.com.br/notebooks
Notebook Gamer Lenovo Loq-e Ci5 Rtx3050 512gb 16gb W11+ubook;https://lista.mercadolivre.com.br/notebooks
Notebook Positivo Vision C15 Lumina Bar Celeron 8gb 128gb Emmc 15 Hd Linux - Cinza;https://lista.mercadolivre.com.br/notebooks
Notebook Lenovo Ideapad 1 Amd Ryzen 5 8gb 512gb Windows 11;https://lista.mercadolivre.com.br/notebooks
Notebook Asus Vivobook 16 X1605va Intel Core I7 1355u 16gb Ram 512gb Ssd Windows 11 Home Tela 16 Ips Fhd Silver - Mb763w;https://lista.mercadolivre.com.br/notebooks
Notebook Hp 256 G8 Intel I5-10a 8gb 256gb Latitude Vostro Cinza (Recondicionado);https://lista.mercadolivre.com.br/notebooks
"Notebook Vaio Fe16 Amd Ryzen 7-5825u Windows 11 Home 32gb RAM 512gb Ssd Wi-Fi 6 Tela 16"" Ips Wuxga Antirreflexo - Cinza Grafite - Vjfe69f11x-b0211h - Permite upgrade de memória RAM e SSD";https://lista.mercadolivre.com.br/notebooks
Notebook Lenovo Ideapad Slim 3 15irh10 Intel Core i7-13620h 24gb 512gb Ssd Windows 11 15.3 - 83ns0008br Luna Grey;https://lista.mercadolivre.com.br/notebooks
Notebook Vaio Fe15 Amd Ryzen 5 8gb Ram 256gb Windows 11 Home Cor Cinza;https://lista.mercadolivre.com.br/notebooks
Notebook Samsung Galaxy Book4 Windows 11 Home Intel Core I3 8gb 256gb Ssd 15.6'' Full Hd Led 1.55 Kg Grafite;https://lista.mercadolivre.com.br/notebooks
"Notebook Vaio Fe16 Amd Ryzen 7-5825u Linux 32gb RAM 512gb Ssd Wi-Fi 6 Tela 16"" Ips Wuxga Antirreflexo - Cinza Grafite - Vjfe69f11xb0221h - - Permite upgrade de memória RAM e SSD";https://lista.mercadolivre.com.br/notebooks
"Dell Latitude 3490 16 GB RAM 256 GB SSD Processador Intel Core i7 Windows 11 Cor Preto 14"" - Excelente (Recondicionado)";https://lista.mercadolivre.com.br/notebooks
Macbook Pro A2251 2020 13  16gb Ram 512gb Ssd Space Gray;https://lista.mercadolivre.com.br/notebooks
Notebook Acer Aspire 5 Intel Core I3 Linux 4gb 256gb Sdd 14;https://lista.mercadolivre.com.br/notebooks
"Notebook Dell Inspiron 3530 cinza de 15,6"", Intel Core i7 1355U 16 GB de RAM, SSD de 512 GB, NVIDIA GeForce MX550 120 Hz 1920x1080px Windows 11 Home - Bom (Recondicionado)";https://lista.mercadolivre.com.br/notebooks
Notebook HP 15-fd0023dx 15.6 Fhd Touch de 256 GB/8 GB I3 W11 - prata;https://lista.mercadolivre.com.br/notebooks
Notebook Gamer Lenovo Loq-e Ci5-12450 Rtx3050 512gb 16gb W11 Luna Grey;https://lista.mercadolivre.com.br/notebooks
Notebook Positivo Vision R15 Lumina Bar, Amd Ryzen 7 16gb 512gb, Tela 15 Polegadas Full Hd Antirreflexo, Linux - Preto;https://lista.mercadolivre.com.br/notebooks
Notebook Dell, Lat 3490, Tela 14'', I5 7a Ger, 8gb, Ssd256gb - Excelente (Recondicionado);https://lista.mercadolivre.com.br/notebooks
Notebook Asus Vivobook Go 15 Intel Celeron 4gb 128gb Wind11;https://lista.mercadolivre.com.br/notebooks
Notebook Acer Aspire 5 Amd Ryzen 7 15.6 Amd Radeon 512gb 8gb;https://lista.mercadolivre.com.br/notebooks
Notebook Lenovo Ideapad 1 Amd Ryzen 3 8gb 256gb Windows 11;https://lista.mercadolivre.com.br/notebooks
Notebook Hp Probook 640 G8 Core I5-1145g7 16gb Ssd 512gb;https://lista.mercadolivre.com.br/notebooks
Notebook Dell Latitude 3410 Core I5 10ger 8gb 240ssd Win 11 Cor Cinza - Excelente (Recondicionado);https://lista.mercadolivre.com.br/notebooks
Notebook Acer Gamer Nitro V15 Intel Core I7 13ª Ger. 16gb 512ssd Rtx3050 Com 6gb Gddr6 Nvidia Geforce Linux Gutta ANV15-51-73E9;https://lista.mercadolivre.com.br/notebooks
"Notebook Vaio Fe16 Amd Ryzen 7 5825u Linux 8gb RAM 512gb Ssd Wi-Fi 6 Tela 16"" Ips Wuxga Antirreflexo - Cinza Grafite Vjfe69f11xb0321h - Permite upgrade de memória RAM e SSD";https://lista.mercadolivre.com.br/notebooks
"Notebook Inspiron 3530 15.6"" preto 16GB de Ram - 512GB SSD - Intel Core i5";https://lista.mercadolivre.com.br/notebooks
Notebook Asus Vivobook Go 15 E1504ga Intel Core I3 N305 4gb Ram 128gb Ssd Windows 11 Tela 15,6 Fhd Silver - Nj440w;https://lista.mercadolivre.com.br/notebooks
Notebook Lenovo Ideapad 1 R5-7520u 8gb 512gb Ssd Linux 15.6;https://lista.mercadolivre.com.br/notebooks
Notebook Dell Latitude 3410 Core I7 10th 16gb 256gb Ssd Nvme Cor Cinza - Excelente (Recondicionado);https://lista.mercadolivre.com.br/notebooks
Notebook Lenovo Thinkpad P53 I7 9a Ger 32gb 256gb Nvme + 1tb Preto (Recondicionado);https://lista.mercadolivre.com.br/notebooks
Notebook Asus Vivobook 15 X1504va Intel Core I5 1334u 8gb Ram 256gb Ssd Windows 11 Home Intel Iris Xe Tela 15,6 Led Fhd Silver - Nj1738w;https://lista.mercadolivre.com.br/notebooks
Notebook Vaio F14, 13ª Gen Intel Core I7, 16gb 512gb Ssd, 14 Full Hd Antirreflexo, Windows 11 Home, Warm White, Desbloqueio Facial E Por Digital, Teclado Retroiluminado B1011w;https://lista.mercadolivre.com.br/notebooks
Notebook Dell Latitude 3420 Core I7 1165g7  11a 512gb 16gb Cinza (Recondicionado);https://lista.mercadolivre.com.br/notebooks
Notebook Dell Latitude Intel I3-10110 Ram 8gb Ssd 480gb;https://lista.mercadolivre.com.br/notebooks
Notebook Vaio C14 I3-6006u Memória 8gb Hd De 1tb Tela 14'';https://lista.mercadolivre.com.br/notebooks
Notebook Lenovo Lenovo V14 Amd Ryzen 5 8gb 256gb W11;https://lista.mercadolivre.com.br/notebooks
Notebook Hp 840 G7 I5 10a Geração - 8gb Ram - Ssd 240gb W11;https://lista.mercadolivre.com.br/notebooks
"Notebook ASUS TUF Gaming A15 FA506NFR RTX 2050 AMD Ryzen 7 7435HS 16Gb Ram 512Gb SSD Windows 11 Home Tela 144Hz nivel IPS 15,6"" FHD Graphite Black - HN060W";https://lista.mercadolivre.com.br/notebooks
MacBook Air M2 2022 midnight 16GB de Ram - 256GB SSD - Apple M;https://lista.mercadolivre.com.br/notebooks
Notebook Lenovo Thinkpad T14 Intel Core I5 10ager 16gb 256gb;https://lista.mercadolivre.com.br/notebooks
Notebook Hp 256r G9 Ci3 15.6  Uhd Graphics 256gb Ssd 8gb W11 Cinza-escuro;https://lista.mercadolivre.com.br/notebooks
Notebook Lenovo V14 G4 Iru Intel Core I3 8gb 256gb W11 Pro;https://lista.mercadolivre.com.br/notebooks
Notebook Asus Vivobook Go 15 E510ka Intel Celeron Dual Core N4500 4gb Ram 128gb Emmc Windows 11 Home 15,60 Hd Rosa - Br833ws;https://lista.mercadolivre.com.br/notebooks
Notebook Lenovo V14 G4 Iru Intel Core I7 16gb 512gb W11 14;https://lista.mercadolivre.com.br/notebooks
"Notebook Lenovo Ideapad 1 Intel Core i3 1215U 4gb Ram 128gb Ssd Linux Tela 15,6"" Intel Uhd Graphics 82VYS01100";https://lista.mercadolivre.com.br/notebooks
"Notebook Vaio Fe16 Amd Ryzen 5-5625u Windows 11 Home 8gb RAM 256gb Ssd Wi-Fi 6 Tela 16"" Ips Wuxga Antirreflexo - Cinza Grafite - Vjfe69f11x-b0421h - Permite upgrade de memória RAM e SSD";https://lista.mercadolivre.com.br/notebooks
Notebook Gamer Acer Nitro V15 15.6 Fhd 144hz I5-13420h Ssd 512gb 8gb Ddr5 Rtx 2050 4gb Linux Gutta Anv15-51-50kd;https://lista.mercadolivre.com.br/notebooks
Notebook Gamer Lenovo Loq-e Ci5 Rtx3050 512gb 16gb W11+ubook;https://lista.mercadolivre.com.br/notebooks
Notebook Lenovo E14 Intel Core Ultra 7 155u 32gb 1tb Ssd M2 Preto (Recondicionado);https://lista.mercadolivre.com.br/notebooks
Dell Xps 13 9370, Core I7, 16gb Ram, 512gb Ssd, Touch 4k;https://lista.mercadolivre.com.br/notebooks
Notebook Intel Core I7 Dell Ram 16gb Ssd M2 512gb Windows 11 Preto;https://lista.mercadolivre.com.br/notebooks
Notebook Lenovo V15 G4 Intel Core I5 16gb 512gb W11pro 15.6;https://lista.mercadolivre.com.br/notebooks
Notebook Lenovo T480 Core I5-8ªth 16gb Ssd 240gb Tela Hd Cor Black - Bom (Recondicionado);https://lista.mercadolivre.com.br/notebooks
Notebook Samsung Galaxy Book4 Windows 11 Home Intel Core I3 8gb 256gb Ssd 15.6'' Full Hd Led 1.55 Kg Grafite;https://lista.mercadolivre.com.br/notebooks
"Notebook Vaio Fe16 Amd Ryzen 7-5825u Linux 32gb RAM 512gb Ssd Wi-Fi 6 Tela 16"" Ips Wuxga Antirreflexo - Cinza Grafite - Vjfe69f11xb0221h - - Permite upgrade de memória RAM e SSD";https://lista.mercadolivre.com.br/notebooks
Lenovo Loq-e Ci5 Rtx3050 16gb+controle Xbox Pc+giftcard R$50;https://lista.mercadolivre.com.br/notebooks
Notebook Lenovo ThinkBook 14 G6 Intel Core i5-13420H 16GB 512GB SSD Windows 11 - 21NQ000PBR Arctic Grey;https://lista.mercadolivre.com.br/notebooks
"Notebook Latitude 5490 14"" preto 8GB de Ram - 256GB SSD - Intel Core i5";https://lista.mercadolivre.com.br/notebooks
Notebook Acer Aspire 5 A515-45-R36L Ryzen 7 15.6 Radeon 512gb 12gb Linux;https://lista.mercadolivre.com.br/notebooks
Notebook Dell Latitude 3410 Core I3 10ger 8gb 240gb Ssd;https://lista.mercadolivre.com.br/notebooks
Notebook Precision 7540 Xeon 16gb Ddr4 Ssd 512gb Nvidia 4gb;https://lista.mercadolivre.com.br/notebooks
Lenovo Loq-e Ci5 Rtx3050 16gb+controle Xbox + Gift Card R$50;https://lista.mercadolivre.com.br/notebooks
Lenovo Loq-e Ci5 Rtx3050 16gb+controle Xbox + Gift Card R$50;https://lista.mercadolivre.com.br/notebooks
Notebook Positivo Vision C14 Lumina Bar Celeron 8gb 256gb Emmc Tela 14 Polegadas Hd Antirreflexo Linux Tecla Link - Cinza;https://lista.mercadolivre.com.br/notebooks
Apple Macbook Air (13 polegadas, 2020, Chip M1, 256 GB de SSD) - Prata;https://lista.mercadolivre.com.br/notebooks
Notebook ASUS X515KA Intel Celeron Dual Core N4500 4GB Ram 128GB SSD Windows 11 Home 15,6 HD Grey EJ303WS;https://lista.mercadolivre.com.br/notebooks
Notebook Dell Latitude 5420 I7 11o Geração 16gb Ssd 256gb;https://lista.mercadolivre.com.br/notebooks
Notebook Lenovo Ideapad Slim 3 15irh10 Intel Core i7-13620h 16gb 512gb Ssd Linux 15.3 - 83nss00100 Luna Grey;https://lista.mercadolivre.com.br/notebooks
Notebook Lenovo Ideapad 1 Amd Ryzen 5 8gb 512gb Windows 11;https://lista.mercadolivre.com.br/notebooks
Notebook Motion Gray 14'' Q4128c 128g 4gb Ram W10 Positivo Cor Cinza;https://lista.mercadolivre.com.br/notebooks
Notebook Lenovo Ideapad Slim 3 Intel Core I5 8gb 512gb Linux;https://lista.mercadolivre.com.br/notebooks
Macbook Air de 13 polegadas chip SSD M4 de 256 GB azul celeste azul;https://lista.mercadolivre.com.br/notebooks
Notebook Lenovo Thinkpad T480 I5-8º 8gb 240gb Ssd Vitrine Cor Black - Bom (Recondicionado);https://lista.mercadolivre.com.br/notebooks
Notebook Asus Vivobook 16 X1607qa Snapdragon X1 26 100 16gb Ram 1tb Ssd Windows 11 Home Tela 16 Fhd Silver - Mb092w;https://lista.mercadolivre.com.br/notebooks
Notebook Samsung Galaxy Book4 Windows 11 Home Intel Core I3 8gb 256gb Ssd 15.6'' Full Hd Led 1.55 Kg Grafite;https://lista.mercadolivre.com.br/notebooks
Notebook Asus Vivobook 15 X1504za Intel Core I5 1235u 16gb Ram 512gb Ssd Linux Keepos Tela 15,60 Fhd Quiet Blue - Nj931;https://lista.mercadolivre.com.br/notebooks
Notebook Ultra, Linux, 15,6 Pol. HD, Intel Celeron, 240GB SSD/ 8GB RAM, Cinza Escovado - UB262;https://lista.mercadolivre.com.br/notebooks
Apple Macbook Air M4 13 16gb 256gb Ssd Garantia Apple Nf-e;https://lista.mercadolivre.com.br/notebooks
Notebook Lenovo Thinkbook 14 Intel Core I7 32gb 1tb W11pro;https://lista.mercadolivre.com.br/notebooks
Notebook Lenovo V14 G4 Iru Intel Core I3 8gb 256gb W11 Pro;https://lista.mercadolivre.com.br/notebooks
Notebook Hp 256r G9 Intel I5 15.6 256+16gb Intel Iris X W11;https://lista.mercadolivre.com.br/notebooks
Notebook Lenovo Thinkpad T14 Gen 1 Core I7 16gb Ram 256 Ssd Preto (Recondicionado);https://lista.mercadolivre.com.br/notebooks
"Notebook ASUS TUF Gaming F15 FX507VV RTX4060 Intel Core i7 13620H 8Gb Ram 512Gb SSD Linux KeepOS Tela Nível IPS 15,6"" LED 165Hz Mecha Gray - HQ334";https://lista.mercadolivre.com.br/notebooks
"MacBook Pro A2141 16"" cinza-espacial 512GB SSD - Intel Core i7 - Excelente (Recondicionado)";https://lista.mercadolivre.com.br/notebooks
Chromebook Acer Co731c6nn Intel Celeron 4gb Emmc32gb Chros;https://lista.mercadolivre.com.br/notebooks
Notebook Dell Latitude 3440 Core I3 16gb Ssd 240gb C/ Nf;https://lista.mercadolivre.com.br/notebooks
Notebook Dell I5 4th 16gb+ Ssd+ Vga Dedicada 740 + Garantia;https://lista.mercadolivre.com.br/notebooks
"Notebook Lenovo IdeaPad Slim 3 15IRH10 Intel Core i5-13420H 8GB 512GB SSD Windows 11 15.3"" - 83NS0002BR Luna Grey";https://lista.mercadolivre.com.br/notebooks
Notebook Lenovo V14 G4 Iru Intel Core I5 16gb 512gb W11 14;https://lista.mercadolivre.com.br/notebooks
Notebook Dell Latitude 7310 Core I5 16gb Ram 256gb Ssd + Cor Prateado - Excelente (Recondicionado);https://lista.mercadolivre.com.br/notebooks
Notebook Lenovo V15 G4 Intel Core I7 16gb 512gb W11pro 15.6;https://lista.mercadolivre.com.br/notebooks
Notebook Asus Intel I5-1334u 8g 512g Ssd Fhd Windows 11 Pro;https://lista.mercadolivre.com.br/notebooks
Notebook Dell Latitude E5470 I5, 6ª geração, 2,3 GHz, 8 GB, 256 ssd, 14, preto - Excelente (Recondicionado);https://lista.mercadolivre.com.br/notebooks
Tebk Lenv Thinkpad E14 Intel Ultra 5 16gb 512gb W11pr;https://lista.mercadolivre.com.br/notebooks
Notebook Lenovo V15 G4 Iru Intel Core I5 8gb 256gb W11 15.6;https://lista.mercadolivre.com.br/notebooks
Notebook Lenovo Thinkpad E14 Intel Ultra 7 32gb 1tb W11pro;https://lista.mercadolivre.com.br/notebooks
Notebook Asus X515ka Intel Celeron Dual Core N4500 4gb Ram 128gb Ssd Windows 11 Home Tela 15,6 Led Cinza - Br329ws;https://lista.mercadolivre.com.br/notebooks
"Notebook Vaio Fe16 Amd Ryzen 5-5625u Linux 16gb RAM 512gb Ssd Wi-Fi 6 Tela 16"" Ips Wuxga Antirreflexo - Cinza Grafite - Vjfe69f11xb0711h - Permite upgrade de memória RAM e SSD";https://lista.mercadolivre.com.br/notebooks
Notebook Gamer Acer Nitro V15 15.6 Fhd 144hz I5-13420h Ssd 512gb 8gb Ddr5 Rtx 2050 4gb Linux Gutta Anv15-51-50kd;https://lista.mercadolivre.com.br/notebooks
Notebook Samsung Galaxy Book4 Windows 11 Home Intel Core I3 8gb 256gb Ssd 15.6'' Full Hd Led 1.55 Kg Grafite;https://lista.mercadolivre.com.br/notebooks
Lenovo Loq-e Ci5 Rtx3050 16gb+controle Xbox Pc+giftcard R$50;https://lista.mercadolivre.com.br/notebooks
"Notebook Vaio Fe16 Amd Ryzen 5-5625u Linux 16gb RAM 512gb Ssd Wi-Fi 6 Tela 16"" Ips Wuxga Antirreflexo - Cinza Grafite - Vjfe69f11xb0711h - Permite upgrade de memória RAM e SSD";https://lista.mercadolivre.com.br/notebooks
Notebook Lenovo V15 Intel Core I3-1315u 8gb 256gb Ssd Linux;https://lista.mercadolivre.com.br/notebooks
Notebook Lenovo ThinkBook 14 G6 Intel Core i5-13420H 8GB 256GB SSD Windows 11 - 21NQ000QBR Arctic Grey;https://lista.mercadolivre.com.br/notebooks
Notebook Dell Inspiron 5440 Core 7 150u 16gb 512ssd Mx570a Cor Prateado;https://lista.mercadolivre.com.br/notebooks
Notebook Hp Elitebook Core I7 10a Geração 32gb Ram 512gb Ssd Prateado (Recondicionado);https://lista.mercadolivre.com.br/notebooks
Lenovo Loq-e Ci5 Rtx3050 16gb+controle Xbox + Gift Card R$50;https://lista.mercadolivre.com.br/notebooks
Lenovo Loq-e Ci5 Rtx3050 16gb+controle Xbox + Gift Card R$50;https://lista.mercadolivre.com.br/notebooks
Notebook Positivo Vision R15 Lumina Bar, Amd Ryzen 7 16gb 512gb, Tela 15 Polegadas Full Hd Antirreflexo, Linux - Preto;https://lista.mercadolivre.com.br/notebooks
"Dell Latitude 3490 16 GB RAM 256 GB SSD Processador Intel Core i7 Windows 11 Cor Preto 14"" - Aceitável (Recondicionado)";https://lista.mercadolivre.com.br/notebooks
Microsoft Surface 4 13.5 Touchscreen I5;https://lista.mercadolivre.com.br/notebooks
Notebook Lenovo V15 Intel Core I5 8gb 256gb W11 Pro 15.6;https://lista.mercadolivre.com.br/notebooks
Lenovo E14 G2core I5-113g7  8gb De Ram Nvme De 256gb W10 Pro;https://lista.mercadolivre.com.br/notebooks
Notebook Lenovo Thinkpad E14 Intel Ultra 5 16gb 256gb W11;https://lista.mercadolivre.com.br/notebooks
Notebook Lenovo Lenovo V14 G4 Amd Ryzen 5 8gb 256gb Linux;https://lista.mercadolivre.com.br/notebooks
